Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),labels
2.338949264E1,1.392000020E-1,-6.59E+00,3.185299873E0,7.324726776E0,1.00E+00
2.339949264E1,-1.12E-01,-5.50E+00,2.272199869E0,5.950267529E0,1.00E+00
2.340949108E1,-4.63E-01,-3.83E+00,1.111500025E0,4.011769079E0,1.00E+00
2.341949264E1,-1.14E+00,-1.91E+00,1.587999910E-1,2.234196803E0,1.00E+00
2.342949264E1,-1.73E+00,1.480000000E-2,-3.44E-01,1.760381452E0,1.00E+00
2.343949264E1,-2.91E+00,2.058799982E0,-1.33E+00,3.804585268E0,1.00E+00
2.344949264E1,-4.61E+00,3.947199821E0,-7.25E+00,9.455163272E0,1.00E+00
2.345949264E1,-6.73E+00,6.716499805E0,-2.09E+01,2.298594251E1,1.00E+00
2.346949264E1,-3.92E+00,9.268099785E0,-1.46E+01,1.776810500E1,1.00E+00
2.347949264E1,-1.96E+00,1.097729969E1,-9.78E+00,1.483207060E1,1.00E+00
2.348949264E1,-6.00E-01,1.210479927E1,-6.35E+00,1.368264488E1,1.00E+00
2.349949264E1,-4.57E-02,1.202309990E1,-3.78E+00,1.260404917E1,1.00E+00
2.350949264E1,-1.48E-01,1.165749931E1,-2.17E+00,1.185782707E1,1.00E+00
2.351949264E1,-1.19E-01,1.147259998E1,-9.21E-01,1.151016186E1,1.00E+00
2.352949264E1,-1.26E-01,1.150039959E1,2.600000007E-3,1.150109559E1,1.00E+00
2.353949264E1,-1.58E-01,1.157660007E1,4.663999975E-1,1.158707285E1,1.00E+00
2.354949264E1,-3.03E-01,1.158469963E1,7.296999693E-1,1.161160693E1,1.00E+00
2.355949264E1,-3.16E-01,1.161339951E1,7.002999783E-1,1.163879892E1,1.00E+00
2.356949264E1,-4.98E-01,1.156400013E1,6.746999621E-1,1.159435312E1,1.00E+00
2.357949108E1,-6.62E-01,1.139620018E1,7.436000109E-1,1.143962241E1,1.00E+00
2.358949108E1,-8.10E-01,1.108939934E1,7.983999848E-1,1.114754109E1,1.00E+00
2.359949108E1,-8.88E-01,1.084919930E1,8.111000061E-1,1.091568885E1,1.00E+00
2.360949108E1,-8.93E-01,1.075409985E1,5.313000083E-1,1.080420881E1,1.00E+00
2.361949108E1,-7.82E-01,1.064760017E1,5.169999599E-1,1.068881058E1,1.00E+00
2.362949108E1,-5.83E-01,1.059859943E1,8.341999650E-1,1.064737863E1,1.00E+00
2.363949108E1,-2.66E-01,1.050959969E1,1.145599961E0,1.057520184E1,1.00E+00
2.364949108E1,2.300000051E-3,1.034169960E1,1.230999947E0,1.041470675E1,1.00E+00
2.365949264E1,3.091000021E-1,9.987599373E0,9.408999681E-1,1.003658193E1,1.00E+00
2.366949264E1,5.468999743E-1,9.682799339E0,7.800999880E-1,9.729555931E0,1.00E+00
2.367949264E1,4.763999879E-1,9.593999863E0,6.651999950E-1,9.628825543E0,1.00E+00
2.368949108E1,4.113999903E-1,9.593400002E0,5.615999699E-1,9.618626101E0,1.00E+00
2.369949264E1,3.617999852E-1,9.583099365E0,4.814999998E-1,9.602006817E0,1.00E+00
2.370949264E1,3.379999995E-1,9.582499504E0,4.282999933E-1,9.598019672E0,1.00E+00
2.371949264E1,2.903999984E-1,9.581699371E0,4.321999848E-1,9.595837214E0,1.00E+00
2.372949264E1,2.387999892E-1,9.570899963E0,4.265999794E-1,9.583378271E0,1.00E+00
2.373949264E1,1.133999974E-1,9.559700012E0,2.452999949E-1,9.563519016E0,1.00E+00
2.374949264E1,-2.00E-01,9.587499619E0,-1.10E-01,9.590225607E0,1.00E+00
2.375949108E1,-4.25E-01,9.752399445E0,-2.65E-01,9.765232363E0,1.00E+00
2.376949264E1,-5.47E-01,9.789699554E0,-3.56E-01,9.811422934E0,1.00E+00
2.377949264E1,-6.68E-01,9.502599716E0,-1.36E-01,9.527013579E0,1.00E+00
2.378949108E1,-5.18E-01,9.354399681E0,2.719999850E-1,9.372667400E0,1.00E+00
2.379949108E1,-6.03E-01,9.009300232E0,8.877999783E-1,9.072977833E0,1.00E+00
2.380949108E1,-4.43E-01,8.860499382E0,2.302199841E0,9.165399975E0,1.00E+00
2.381949108E1,-1.15E+00,5.142399788E0,8.436699867E0,9.946759200E0,1.00E+00
2.382949108E1,-9.48E+00,-4.09E+01,8.140199661E0,4.275600909E1,1.00E+00
2.383949108E1,-2.92E+00,-5.97E+01,9.108699799E0,6.050118447E1,1.00E+00
2.384949108E1,8.996999860E-1,-4.40E+01,2.743499994E0,4.412995286E1,1.00E+00
2.385949108E1,-1.02E+00,-2.50E+01,-1.15E+00,2.507678815E1,1.00E+00
2.386949264E1,-8.09E-01,-1.31E+01,-3.57E+00,1.358032987E1,1.00E+00
2.387949264E1,-1.21E+00,-3.39E+00,-7.44E+00,8.264674816E0,1.00E+00
2.388949264E1,9.993000031E-1,3.127799988E0,-1.35E+01,1.392779148E1,1.00E+00
2.389949264E1,3.484599829E0,4.305900097E0,-1.07E+01,1.200954963E1,1.00E+00
2.390949264E1,5.568599701E0,3.952699900E0,-7.63E+00,1.024223880E1,1.00E+00
2.391949264E1,3.245999813E0,-1.70E-01,-2.17E+00,3.907613100E0,1.00E+00
2.392949264E1,3.388599873E0,-3.07E+00,-5.56E-01,4.606607422E0,1.00E+00
2.393949264E1,2.510699987E0,-5.03E+00,2.102999926E0,6.000332480E0,1.00E+00
2.394949264E1,1.499099970E0,-7.10E+00,5.881199837E0,9.338494540E0,1.00E+00
2.395949108E1,1.436900020E0,-7.44E+00,8.058699608E0,1.106464685E1,1.00E+00
2.396949108E1,1.136999965E0,-6.59E+00,5.089799881E0,8.405943402E0,1.00E+00
2.397949108E1,1.609999873E-2,-4.11E+00,1.651299953E0,4.426845653E0,1.00E+00
2.398949108E1,5.177999735E-1,-1.95E+00,1.262899995E0,2.380401878E0,1.00E+00
2.399949108E1,1.108799934E0,-9.85E-01,4.899999797E-1,1.561973811E0,1.00E+00
2.400949264E1,1.631199956E0,3.860999942E-1,5.393999815E-1,1.760919885E0,1.00E+00
2.401949264E1,2.858599901E0,1.820499897E0,1.698399901E0,3.790827811E0,1.00E+00
2.402949264E1,3.885799885E0,2.563299894E0,2.020699978E0,5.074758664E0,1.00E+00
2.403949264E1,3.773899794E0,2.693300009E0,3.125900030E0,5.591729213E0,1.00E+00
2.404949264E1,3.718999863E0,2.789799929E0,3.192899942E0,5.639907239E0,1.00E+00
2.405949264E1,3.286299944E0,3.186299801E0,2.486699820E0,5.209217766E0,1.00E+00
2.406949264E1,1.998899937E0,2.510499954E0,1.671199918E0,3.618165301E0,1.00E+00
2.407949264E1,-2.75E-01,1.176299930E0,2.041499853E0,2.372158975E0,1.00E+00
2.408949264E1,-2.07E+00,-2.93E-01,2.335000038E0,3.131418549E0,1.00E+00
2.409949264E1,-2.17E+00,-1.29E+00,2.628000021E0,3.644410778E0,1.00E+00
2.410949264E1,-1.46E+00,-1.95E+00,2.680899858E0,3.619581788E0,1.00E+00
2.411949108E1,-2.20E-01,-2.27E+00,3.216499805E0,3.945288670E0,1.00E+00
2.412949264E1,1.037599921E0,-2.70E+00,3.326599836E0,4.407967727E0,1.00E+00
2.413949264E1,1.857699990E0,-3.54E+00,2.614099979E0,4.777220068E0,1.00E+00
2.414949264E1,2.257099867E0,-4.29E+00,1.492799997E0,5.071845710E0,1.00E+00
2.415949264E1,2.878199816E0,-4.21E+00,8.865999579E-1,5.175578667E0,1.00E+00
2.416949264E1,3.516899824E0,-4.02E+00,1.190699935E0,5.474566449E0,1.00E+00
2.417949264E1,3.489899874E0,-3.93E+00,2.047800064E0,5.637730600E0,1.00E+00
2.418949264E1,3.322999954E0,-3.56E+00,2.902299881E0,5.670532685E0,1.00E+00
2.419949264E1,3.069700003E0,-3.35E+00,3.258800030E0,5.593519077E0,1.00E+00
2.420949264E1,2.569200039E0,-3.84E+00,3.171799898E0,5.602866651E0,1.00E+00
2.421949264E1,2.098000050E0,-4.82E+00,2.631799936E0,5.879791113E0,1.00E+00
2.422949264E1,1.678999901E0,-5.80E+00,1.986400008E0,6.359855266E0,1.00E+00
2.423949264E1,1.469200015E0,-6.54E+00,1.460500002E0,6.861883586E0,1.00E+00
2.424949264E1,1.620199919E0,-7.13E+00,9.496999979E-1,7.376570662E0,1.00E+00
2.425949264E1,1.852299929E0,-7.20E+00,5.386999846E-1,7.450461810E0,1.00E+00
2.426949264E1,2.095499992E0,-6.82E+00,3.713999987E-1,7.142421158E0,1.00E+00
2.427949264E1,2.126600027E0,-6.66E+00,6.507999897E-1,7.018187709E0,1.00E+00
2.428949264E1,1.980899930E0,-6.91E+00,1.406599998E0,7.326920134E0,1.00E+00
2.429949264E1,1.648899913E0,-7.98E+00,2.548899889E0,8.539420183E0,1.00E+00
2.430949264E1,1.626299977E0,-9.40E+00,3.358699799E0,1.011661450E1,1.00E+00
2.431949264E1,1.628199935E0,-1.09E+01,3.758099794E0,1.160176781E1,1.00E+00
2.432949264E1,1.867100000E0,-1.20E+01,4.085000038E0,1.283502348E1,1.00E+00
2.433949108E1,1.908100009E0,-1.22E+01,4.122399807E0,1.304037610E1,1.00E+00
2.434949264E1,1.640799999E0,-1.17E+01,3.851599932E0,1.244539183E1,1.00E+00
2.435949264E1,1.323499918E0,-1.11E+01,3.249699831E0,1.164159072E1,1.00E+00
2.436949264E1,7.531999946E-1,-1.06E+01,2.804100037E0,1.097898619E1,1.00E+00
2.437949264E1,1.960000023E-2,-9.93E+00,2.345700026E0,1.020243698E1,1.00E+00
2.438949264E1,-6.49E-01,-8.82E+00,1.757299900E0,9.016865000E0,1.00E+00
2.439949264E1,-1.44E+00,-7.24E+00,7.838999629E-1,7.425101792E0,1.00E+00
2.440949264E1,-2.16E+00,-5.06E+00,-6.95E-01,5.544806014E0,1.00E+00
2.441949264E1,-3.67E+00,-2.99E+00,-3.86E+00,6.112034531E0,1.00E+00
2.442949264E1,-8.00E+00,-3.87E-01,-2.59E+01,2.709391415E1,1.00E+00
2.443949264E1,-6.14E+00,3.155400038E0,-1.95E+01,2.066209293E1,1.00E+00
2.444949264E1,-4.42E+00,4.994199753E0,-1.12E+01,1.305076351E1,1.00E+00
2.445949264E1,-3.15E+00,6.562999725E0,-5.45E+00,9.096071913E0,1.00E+00
2.446949264E1,-2.38E+00,7.799799919E0,-2.03E+00,8.405570033E0,1.00E+00
2.447949264E1,-1.10E+00,8.941199303E0,2.472999990E-1,9.012418865E0,1.00E+00
2.448949264E1,2.999999933E-2,1.031229973E1,1.700299978E0,1.045157623E1,1.00E+00
2.449949264E1,2.703000009E-1,1.101340008E1,1.257900000E0,1.108829815E1,1.00E+00
2.450949264E1,2.799999900E-3,1.115429974E1,7.382000089E-1,1.117870072E1,1.00E+00
2.451949264E1,-8.35E-02,1.107859993E1,4.231999815E-1,1.108699449E1,1.00E+00
2.452949264E1,7.099999487E-2,1.101060009E1,4.321999848E-1,1.101930815E1,1.00E+00
2.453949264E1,1.339000016E-1,1.083150005E1,6.624999642E-1,1.085256784E1,1.00E+00
2.454949264E1,1.951999962E-1,1.079609966E1,6.409999728E-1,1.081687348E1,1.00E+00
2.455949264E1,3.243999779E-1,1.086559963E1,7.802000046E-1,1.089840368E1,1.00E+00
2.456953795E1,3.667999804E-1,1.081549931E1,1.025599957E0,1.087020804E1,1.00E+00
2.457949264E1,4.116999805E-1,1.067599964E1,1.228500009E0,1.075433296E1,1.00E+00
2.458949264E1,4.312999845E-1,1.057529926E1,1.265599966E0,1.065948955E1,1.00E+00
2.459949264E1,5.155999660E-1,1.058220005E1,1.212099910E0,1.066386363E1,1.00E+00
2.460949264E1,4.785999954E-1,1.053020000E1,1.149899960E0,1.060360505E1,1.00E+00
2.461949264E1,5.065999627E-1,1.056629944E1,1.032899976E0,1.062874450E1,1.00E+00
2.462949264E1,5.705999732E-1,1.060229969E1,1.000499964E0,1.066467736E1,1.00E+00
2.463949264E1,5.830000043E-1,1.058920002E1,1.061299920E0,1.065820827E1,1.00E+00
2.464949264E1,5.641999841E-1,1.058599949E1,1.128000021E0,1.066086727E1,1.00E+00
2.465949264E1,5.722000003E-1,1.056330013E1,1.160399914E0,1.064223898E1,1.00E+00
2.466949264E1,5.770999789E-1,1.054069996E1,1.148599982E0,1.061878910E1,1.00E+00
2.467949264E1,5.414999723E-1,1.051840019E1,1.132599950E0,1.059305185E1,1.00E+00
2.468949108E1,4.945999980E-1,1.051579952E1,1.074100018E0,1.058207728E1,1.00E+00
2.469949264E1,4.363999963E-1,1.048390007E1,9.835999608E-1,1.053897882E1,1.00E+00
2.470949264E1,3.865000010E-1,1.050099945E1,8.628999591E-1,1.054347988E1,1.00E+00
2.471949264E1,3.949999809E-1,1.071430016E1,3.762999773E-1,1.072818039E1,1.00E+00
2.472949264E1,4.045999944E-1,1.091869926E1,1.939999908E-1,1.092791521E1,1.00E+00
2.473949264E1,2.489999980E-1,1.090869999E1,6.541000009E-1,1.093112909E1,1.00E+00
2.474949264E1,-1.67E-02,1.061530018E1,1.406399965E0,1.070807348E1,1.00E+00
2.475949264E1,-2.20E-01,1.023419952E1,1.759299994E0,1.038663990E1,1.00E+00
2.476949264E1,-4.28E-01,9.990300179E0,1.805999994E0,1.016125851E1,1.00E+00
2.477949264E1,-4.48E-01,9.844699860E0,1.725799918E0,1.000485458E1,1.00E+00
2.478949264E1,-3.05E-01,9.914099693E0,2.316299915E0,1.018564971E1,1.00E+00
2.479949264E1,-1.18E-02,9.261199951E0,2.558500051E0,9.608115647E0,1.00E+00
2.480949264E1,-1.94E+00,7.574299812E0,1.524399996E0,7.965359010E0,1.00E+00
2.481949264E1,-2.98E+00,7.129399776E0,5.630999804E-1,7.747748741E0,1.00E+00
2.482949264E1,-3.44E+00,7.057499886E0,1.552999914E-1,7.854217827E0,1.00E+00
2.483949264E1,-2.91E+00,7.250299931E0,1.749999970E-1,7.815340548E0,1.00E+00
2.484949264E1,-2.30E+00,7.140199661E0,7.374999523E-1,7.536595351E0,1.00E+00
2.485949264E1,-2.76E+00,-2.19E+01,1.159999967E-1,2.210127634E1,1.00E+00
2.486949264E1,-1.93E+00,-5.31E+01,5.656699657E0,5.340187648E1,1.00E+00
2.487949264E1,-1.40E+00,-4.22E+01,6.939799786E0,4.283206383E1,1.00E+00
2.488949264E1,-1.15E+00,-2.60E+01,4.905900002E0,2.649437517E1,1.00E+00
2.489949264E1,6.884999871E-1,-1.48E+01,9.420000017E-2,1.484087764E1,1.00E+00
2.490949108E1,5.922800064E0,-8.84E+00,-7.63E+00,1.309410573E1,1.00E+00
2.491949264E1,8.906199455E0,-5.12E+00,-4.09E-01,1.028061927E1,1.00E+00
2.492949264E1,1.044950008E1,-2.87E+00,1.281999946E0,1.091150769E1,1.00E+00
2.493949264E1,1.285529995E1,-1.30E+00,5.601599693E0,1.408253626E1,1.00E+00
2.494949264E1,1.149749947E1,-1.00E+00,1.362080002E1,1.785287364E1,1.00E+00
2.495949264E1,8.394599915E0,-1.85E+00,1.142879963E1,1.430016971E1,1.00E+00
2.496949264E1,3.735299826E0,-3.09E+00,4.905499935E0,6.896432818E0,1.00E+00
2.497949264E1,-6.54E-01,-5.11E+00,2.621999979E0,5.782678015E0,1.00E+00
2.498949264E1,-3.68E+00,-7.00E+00,3.131999969E-1,7.910966907E0,1.00E+00
2.499949264E1,-3.59E+00,-7.71E+00,-3.06E+00,9.040567295E0,1.00E+00
2.500949264E1,-9.61E-01,-6.22E+00,-3.56E+00,7.232174285E0,1.00E+00
2.501949264E1,1.324199915E0,-5.76E+00,-2.46E+00,6.401603597E0,1.00E+00
2.502949264E1,2.938599825E0,-6.74E+00,-9.92E-02,7.350030418E0,1.00E+00
2.503949264E1,5.489999771E0,-6.41E+00,1.863199949E0,8.642157804E0,1.00E+00
2.504949108E1,6.777799606E0,-6.19E+00,2.513099909E0,9.518601306E0,1.00E+00
2.505949264E1,6.511600018E0,-5.38E+00,2.445600033E0,8.793047637E0,1.00E+00
2.506949264E1,6.022199631E0,-4.28E+00,3.452399969E0,8.156805135E0,1.00E+00
2.507949264E1,4.906499863E0,-3.71E+00,4.476699829E0,7.605854137E0,1.00E+00
2.508949264E1,3.877599955E0,-4.13E+00,4.258399963E0,7.084221824E0,1.00E+00
2.509949264E1,3.465999842E0,-5.52E+00,3.564699888E0,7.428148573E0,1.00E+00
2.510949264E1,2.762799978E0,-6.68E+00,2.298799992E0,7.587182155E0,1.00E+00
2.511949264E1,1.987100005E0,-7.46E+00,1.561399937E0,7.876713262E0,1.00E+00
2.512949264E1,1.719900012E0,-7.64E+00,8.901999593E-1,7.880177044E0,1.00E+00
2.513949264E1,1.678099990E0,-7.35E+00,5.138999820E-1,7.552833629E0,1.00E+00
2.514949264E1,1.786399961E0,-6.78E+00,6.326999664E-1,7.040074301E0,1.00E+00
2.515949264E1,1.833799958E0,-6.24E+00,1.129599929E0,6.597651622E0,1.00E+00
2.516949264E1,2.015799999E0,-5.83E+00,1.385699987E0,6.324502668E0,1.00E+00
2.517949264E1,2.039299965E0,-5.60E+00,1.343099952E0,6.106661014E0,1.00E+00
2.518949108E1,1.928200006E0,-5.69E+00,1.240100026E0,6.130774655E0,1.00E+00
2.519949264E1,2.023200035E0,-5.95E+00,1.529299974E0,6.467139075E0,1.00E+00
2.520949264E1,2.161799908E0,-6.27E+00,1.873199940E0,6.890399310E0,1.00E+00
2.521949264E1,2.176199913E0,-6.72E+00,2.176499844E0,7.395669526E0,1.00E+00
2.522949264E1,2.046099901E0,-7.06E+00,2.492799997E0,7.765441549E0,1.00E+00
2.523949264E1,1.764899969E0,-7.32E+00,2.690299988E0,7.991998888E0,1.00E+00
2.524949264E1,1.500199914E0,-7.72E+00,2.728299856E0,8.319674572E0,1.00E+00
2.525949264E1,1.569999933E0,-8.34E+00,2.649600029E0,8.889273694E0,1.00E+00
2.526949264E1,1.877099991E0,-8.64E+00,2.545099974E0,9.197478978E0,1.00E+00
2.527949264E1,1.897199988E0,-8.79E+00,2.146399975E0,9.246261578E0,1.00E+00
2.528949264E1,1.876899958E0,-8.41E+00,1.702499986E0,8.779927817E0,1.00E+00
2.529949264E1,1.431100011E0,-7.67E+00,1.674799919E0,7.977979574E0,1.00E+00
2.530949264E1,3.242999911E-1,-6.44E+00,1.433699965E0,6.604746185E0,1.00E+00
2.531949264E1,-8.17E-01,-4.96E+00,3.858000040E-1,5.046374476E0,1.00E+00
2.532949264E1,-1.62E+00,-3.38E+00,-5.73E-01,3.790678977E0,1.00E+00
2.533949264E1,-1.82E+00,-1.18E+00,-1.79E+00,2.816867250E0,1.00E+00
2.534949264E1,-1.95E+00,8.696999550E-1,-3.30E+00,3.930922002E0,1.00E+00
2.535949264E1,-2.96E+00,2.747799873E0,-1.01E+01,1.085466270E1,1.00E+00
2.536949264E1,-3.65E+00,4.694900036E0,-1.30E+01,1.426943511E1,1.00E+00
2.537949264E1,-3.98E+00,6.016799927E0,-1.06E+01,1.283990274E1,1.00E+00
2.538949264E1,-3.85E+00,7.317899704E0,-7.13E+00,1.092089775E1,1.00E+00
2.539949264E1,-3.44E+00,8.532299995E0,-4.41E+00,1.020373545E1,1.00E+00
2.540949264E1,-3.05E+00,9.203399658E0,-2.69E+00,1.006405016E1,1.00E+00
2.541949264E1,-2.52E+00,9.751500130E0,-1.32E+00,1.015929472E1,1.00E+00
2.542949264E1,-1.80E+00,1.019589996E1,-8.23E-02,1.035396490E1,1.00E+00
2.543949264E1,-1.28E+00,1.044849968E1,2.305999994E-1,1.052934361E1,1.00E+00
2.544949264E1,-9.47E-01,1.049919987E1,3.563999832E-1,1.054783572E1,1.00E+00
2.545949264E1,-6.72E-01,1.050539970E1,3.306999803E-1,1.053209578E1,1.00E+00
2.546949264E1,-6.37E-01,1.055599976E1,4.132999778E-1,1.058329941E1,1.00E+00
2.547949264E1,-5.30E-01,1.063149929E1,5.284000039E-1,1.065778869E1,1.00E+00
2.548949264E1,-4.21E-01,1.076149940E1,4.985999763E-1,1.078125502E1,1.00E+00
2.549949264E1,-2.33E-01,1.085799980E1,3.125000000E-1,1.086499019E1,1.00E+00
2.550949108E1,-5.46E-02,1.088219929E1,8.689999580E-2,1.088268322E1,1.00E+00
2.551949108E1,1.527999938E-1,1.090320015E1,-3.25E-02,1.090431922E1,1.00E+00
2.552949108E1,4.587000012E-1,1.086240005E1,-2.72E-02,1.087211481E1,1.00E+00
2.553949108E1,7.071999907E-1,1.085849953E1,9.369999915E-2,1.088190808E1,1.00E+00
2.554949108E1,9.865999818E-1,1.084270000E1,3.486999869E-1,1.089307645E1,1.00E+00
2.555949108E1,1.100499988E0,1.077629948E1,8.047999740E-1,1.086220206E1,1.00E+00
2.556949108E1,1.196799994E0,1.076739979E1,1.362499952E0,1.091904916E1,1.00E+00
2.557949108E1,1.638000011E0,1.074819946E1,1.841300011E0,1.102711302E1,1.00E+00
2.558949108E1,1.607899904E0,1.069969940E1,2.326499939E0,1.106713655E1,1.00E+00
2.559949108E1,1.724599957E0,1.066199970E1,2.411599874E0,1.106653951E1,1.00E+00
2.560949108E1,1.751599908E0,1.053779984E1,1.968099952E0,1.086217036E1,1.00E+00
2.561949108E1,1.730299950E0,1.036609936E1,1.282400012E0,1.058746918E1,1.00E+00
2.562949108E1,1.672999978E0,1.020569992E1,6.819999814E-1,1.036437957E1,1.00E+00
2.563949108E1,1.700999975E0,1.009499931E1,9.290000051E-2,1.023772643E1,1.00E+00
2.564949108E1,1.973299980E0,9.896499634E0,-1.73E+00,1.023797395E1,1.00E+00
2.565949264E1,2.396699905E0,9.992499352E0,-2.92E+00,1.068332656E1,1.00E+00
2.566949264E1,2.632699966E0,1.022639942E1,-2.93E+00,1.095829015E1,1.00E+00
2.567949264E1,2.073699951E0,9.725799561E0,-1.61E+00,1.007435022E1,1.00E+00
2.568949264E1,1.571599960E0,9.726699829E0,1.160799980E0,9.920991513E0,1.00E+00
2.569949264E1,1.668699980E0,9.719399452E0,4.314300060E0,1.076403597E1,1.00E+00
2.570949264E1,1.821499944E0,9.724199295E0,6.291800022E0,1.172453246E1,1.00E+00
2.571949264E1,1.955299973E0,9.488200188E0,4.867700100E0,1.084175470E1,1.00E+00
2.572949264E1,1.814499974E0,8.911999702E0,1.517599940E0,9.220588833E0,1.00E+00
2.573949264E1,2.010699987E0,8.491199493E0,-9.50E-01,8.777610912E0,1.00E+00
2.574949264E1,1.702499986E0,8.386899948E0,-8.66E-01,8.601669958E0,1.00E+00
2.575949264E1,6.875999570E-1,7.015100002E0,-8.15E-01,7.095712495E0,1.00E+00
2.576949264E1,-1.03E+01,-3.19E+01,-2.79E+00,3.366782339E1,1.00E+00
2.577949108E1,-1.12E+01,-5.06E+01,1.545199990E0,5.187604704E1,1.00E+00
2.578949108E1,-1.10E+01,-4.23E+01,5.499399662E0,4.408237969E1,1.00E+00
2.579949108E1,-6.86E+00,-2.54E+01,3.432999849E0,2.651541364E1,1.00E+00
2.580949108E1,-3.94E+00,-1.19E+01,3.723899841E0,1.303858839E1,1.00E+00
2.581949108E1,-1.12E-01,-2.89E+00,-1.44E+00,3.234759574E0,1.00E+00
2.582949108E1,1.619199991E0,8.807999492E-1,-1.52E+00,2.388128050E0,1.00E+00
2.583949108E1,7.372999787E-1,1.166700006E0,1.439999938E-1,1.387636898E0,1.00E+00
2.584949108E1,2.764099836E0,-3.06E+00,3.923799992E0,5.693771601E0,1.00E+00
2.585949108E1,7.060899734E0,-6.55E+00,5.293900013E0,1.098804060E1,1.00E+00
2.586949264E1,8.671400070E0,-7.64E+00,5.062599659E0,1.261479746E1,1.00E+00
2.587949264E1,9.246399879E0,-5.95E+00,3.967799902E0,1.169117216E1,1.00E+00
2.588949264E1,9.067399979E0,-4.01E+00,3.249300003E0,1.043251417E1,1.00E+00
2.589949264E1,5.169699669E0,-4.87E+00,3.990899801E0,8.145880294E0,1.00E+00
2.590949108E1,1.140900016E0,-5.22E+00,2.935699940E0,6.100527063E0,1.00E+00
2.591949264E1,-1.84E+00,-3.32E+00,1.965599895E0,4.276165707E0,1.00E+00
2.592949264E1,-2.02E+00,3.712999821E-1,2.277999878E0,3.069808273E0,1.00E+00
2.593949264E1,-1.11E+00,1.937099934E0,2.117799997E0,3.077982611E0,1.00E+00
2.594949264E1,-1.40E+00,2.437999994E-1,7.346999645E-1,1.602032785E0,1.00E+00
2.595949264E1,-1.82E-01,-1.98E+00,2.800999880E-1,2.003989536E0,1.00E+00
2.596949264E1,2.708099842E0,-2.69E+00,1.828299999E0,4.233406953E0,1.00E+00
2.597949264E1,4.113999844E0,-3.36E+00,3.899499893E0,6.589947947E0,1.00E+00
2.598949264E1,3.628299952E0,-3.78E+00,4.269899845E0,6.759236094E0,1.00E+00
2.599949264E1,2.757099867E0,-4.40E+00,3.763999939E0,6.409920147E0,1.00E+00
2.600949264E1,1.799099922E0,-5.43E+00,3.124699831E0,6.518582864E0,1.00E+00
2.601949264E1,1.633299947E0,-5.01E+00,1.997599959E0,5.631527806E0,1.00E+00
2.602949264E1,1.474900007E0,-3.89E+00,5.443999767E-1,4.198191792E0,1.00E+00
2.603949264E1,1.041299939E0,-3.64E+00,3.319000006E-1,3.805036122E0,1.00E+00
2.604949264E1,7.066000104E-1,-3.76E+00,8.086000085E-1,3.906104034E0,1.00E+00
2.605949264E1,2.584999800E-1,-3.72E+00,1.878600001E0,4.174110888E0,1.00E+00
2.606949264E1,-1.05E-01,-3.84E+00,2.542099953E0,4.605973744E0,1.00E+00
2.607949264E1,1.929999888E-1,-4.08E+00,2.238699913E0,4.658360323E0,1.00E+00
2.608949264E1,1.080899954E0,-4.52E+00,1.713799953E0,4.952546537E0,1.00E+00
2.609949264E1,1.939399958E0,-5.26E+00,1.335199952E0,5.764687517E0,1.00E+00
2.610949264E1,2.629499912E0,-5.95E+00,1.078199983E0,6.598394432E0,1.00E+00
2.611949264E1,3.170099974E0,-6.38E+00,1.131799936E0,7.215379450E0,1.00E+00
2.612949264E1,3.394799948E0,-6.53E+00,1.448199987E0,7.503729591E0,1.00E+00
2.613949264E1,3.215799809E0,-6.49E+00,2.007999897E0,7.513541222E0,1.00E+00
2.614949264E1,2.725100040E0,-6.51E+00,2.505399942E0,7.486618351E0,1.00E+00
2.615949264E1,2.339200020E0,-6.68E+00,2.819900036E0,7.621516592E0,1.00E+00
2.616949264E1,2.000999928E0,-7.04E+00,3.015300035E0,7.919304080E0,1.00E+00
2.617949264E1,1.719599962E0,-7.73E+00,3.086899996E0,8.498254072E0,1.00E+00
2.618949264E1,1.680299997E0,-8.43E+00,3.136299849E0,9.154541952E0,1.00E+00
2.619949264E1,1.930899978E0,-9.19E+00,3.139400005E0,9.903758099E0,1.00E+00
2.620949264E1,2.122799873E0,-9.61E+00,3.195199966E0,1.034753714E1,1.00E+00
2.621949264E1,1.671199918E0,-9.26E+00,3.138499975E0,9.916780619E0,1.00E+00
2.622949264E1,6.746000051E-1,-8.50E+00,2.976500034E0,9.026984539E0,1.00E+00
2.623949264E1,2.299999893E-1,-8.46E+00,3.100499868E0,9.011594319E0,1.00E+00
2.624949264E1,2.730000019E-2,-8.72E+00,3.140699863E0,9.271311096E0,1.00E+00
2.625949264E1,1.061999947E-1,-9.22E+00,3.221299887E0,9.768998805E0,1.00E+00
2.626949264E1,4.268999994E-1,-9.60E+00,3.238299847E0,1.014367416E1,1.00E+00
2.627949264E1,6.645999551E-1,-9.82E+00,2.645599842E0,1.019375136E1,1.00E+00
2.628949264E1,3.786000013E-1,-8.72E+00,1.712999940E0,8.899527575E0,1.00E+00
2.629949264E1,-4.62E-01,-6.51E+00,6.981999874E-1,6.563245008E0,1.00E+00
2.630949264E1,-1.26E+00,-3.91E+00,-7.50E-01,4.174405296E0,1.00E+00
